YY1,WGT,INCOME,WAGEINC,NORMINC,IRAKH,THRIFT,RETQLIQ,EDN_INST,DEBT,NETWORTH,ASSET,FIN,CCBAL,DCPLANCJ,AGE,AGECL,HHSEX,MARRIED,KIDS,EDUC,EDCL,RACECL4,LF,HRETQLIQ,ANYPEN,DBPLANCJ,HEDN_INST,NWCAT,INCCAT,has_student_debt,has_ira,has_retirement,age_group,educ_group,race_group,income_group,nw_group,is_married,is_female,in_labor_force,debt_to_income
3382,1485.94252444,52748.496994,32427.354709,85824.39879739999,0.0,0.0,0.0,1000.0,22900.0,27200.0,50100.0,10100.0,2000.0,0.0,37,2,1,1,4,8,2,3,0,0,1,1,1,2,2,1,0,0,35-44,HS diploma/GED,Hispanic,20-39.9%,25-49.9%,1,0,0,0.01895788613870358
3383,5404.91343728,159974.9499,159974.9499,159974.9499,0.0,0.0,0.0,0.0,301500.0,273600.0,575100.0,64100.0,1500.0,0.0,54,3,1,1,0,11,3,4,1,0,0,0,0,3,5,0,0,0,45-54,Some college,Other,80-89.9%,50-74.9%,1,0,1,0.0
3384,1174.94517044,126034.31863800001,0.0,126034.31863800001,300000.0,0.0,300000.0,0.0,0.0,1551400.0,1551400.0,1375000.0,0.0,0.0,82,6,1,1,0,8,2,1,0,1,1,1,0,4,4,0,1,1,75+,HS diploma/GED,White non-Hispanic,60-79.9%,75-89.9%,1,0,0,0.0
3385,7726.709871360001,21618.236473,0.0,21618.236473,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,69,5,1,2,0,8,2,1,0,0,0,0,0,1,1,0,0,0,65-74,HS diploma/GED,White non-Hispanic,Bottom 20%,Bottom 25%,0,0,0,0.0
3386,1371.01688086,217263.27655,86472.945892,217263.27655,0.0,36400.0,36400.0,0.0,151500.0,314500.0,466000.0,103400.0,4000.0,1.0,69,5,1,1,1,12,4,2,1,1,1,0,0,3,5,0,0,1,65-74,College degree+,Black/African-American,80-89.9%,50-74.9%,1,0,1,0.0
3387,2005.0170311400002,71340.180361,71340.180361,71340.180361,0.0,4400.0,4400.0,0.0,18200.0,23180.0,41380.0,15580.0,0.0,1.0,27,1,1,2,0,13,4,1,1,1,1,0,0,2,3,0,0,1,18-34,College degree+,White non-Hispanic,40-59.9%,25-49.9%,0,0,1,0.0
3388,7857.28851008,75663.827655,75663.827655,118900.3006,0.0,45000.0,45000.0,0.0,170850.0,170870.0,341720.0,47100.0,14000.0,1.0,56,4,1,1,1,8,2,1,1,1,1,0,0,2,3,0,0,1,55-64,HS diploma/GED,White non-Hispanic,40-59.9%,25-49.9%,1,0,1,0.0
3389,8691.33479044,8841.858717480001,0.0,21618.236473,0.0,0.0,0.0,0.0,176.0,1024.0,1200.0,1200.0,176.0,0.0,26,1,2,2,2,9,3,3,1,0,0,0,0,1,1,0,0,0,18-34,Some college,Hispanic,Bottom 20%,Bottom 25%,0,1,1,0.0
3390,3951.40419712,114792.835672,68529.80961899999,114792.835672,67380.0,0.0,67380.0,0.0,0.0,2623450.0,2623450.0,323450.0,0.0,0.0,54,3,1,1,2,8,2,3,1,1,0,0,0,5,4,0,1,1,45-54,HS diploma/GED,Hispanic,60-79.9%,Top 10%,1,0,1,0.0
3391,3044.60625152,433229.458916,431932.36473200005,626928.85772,243080.0,655000.0,898080.0,0.0,0.0,1486020.0,1486020.0,1409540.0,0.0,1.0,52,3,1,1,1,13,4,1,1,1,1,0,0,4,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,75-89.9%,1,0,1,0.0
3392,4662.17656226,17510.7715432,9879.534068019999,20753.507014,0.0,28500.0,28500.0,0.0,1520.0,264370.0,265890.0,28510.0,0.0,1.0,48,3,1,1,4,8,2,2,1,1,1,0,0,3,1,0,0,1,45-54,HS diploma/GED,Black/African-American,Bottom 20%,50-74.9%,1,0,1,0.0
3393,95.10415127659999,0.0,122143.036072,0.0,4407000.0,0.0,4407000.0,0.0,1770000.0,98033736.2,99803736.2,10180556.2,0.0,0.0,62,4,1,1,0,12,4,1,1,1,0,0,0,5,1,0,1,1,55-64,College degree+,White non-Hispanic,Bottom 20%,Top 10%,1,0,1,
3394,9455.676941239999,37831.913828,37831.913828,37831.913828,11000.0,1500.0,12500.0,0.0,70000.0,112970.0,182970.0,13330.0,0.0,1.0,55,4,1,1,0,9,3,1,1,1,1,0,0,2,2,0,1,1,55-64,Some college,White non-Hispanic,20-39.9%,25-49.9%,1,0,1,0.0
3395,2004.0239692,8431.11222444,61395.7915832,548887.024048,1318000.0,0.0,1318000.0,0.0,3140000.0,14857164.2,17997164.2,8243364.2,0.0,0.0,48,3,1,1,0,12,4,1,1,1,0,0,0,5,1,0,1,1,45-54,College degree+,White non-Hispanic,Bottom 20%,Top 10%,1,0,1,0.0
3396,4011.0725239400003,632333.416834,594501.50301,632333.416834,0.0,150000.0,1550000.0,0.0,680000.0,6163200.0,6843200.0,4770000.0,0.0,1.0,60,4,1,1,1,13,4,1,1,1,1,0,0,5,6,0,0,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3397,354.06172510799996,118900.3006,0.0,129709.41883999998,0.0,0.0,0.0,0.0,862000.0,2007842.0,2869842.0,256000.0,0.0,0.0,72,5,1,1,0,11,3,1,0,0,0,0,0,5,4,0,0,0,65-74,Some college,White non-Hispanic,60-79.9%,Top 10%,1,0,0,0.0
3398,5032.85569814,92958.416834,92958.416834,81068.386774,0.0,0.0,0.0,0.0,27030.0,18786.0,45816.0,576.0,13000.0,0.0,33,1,1,1,1,6,1,4,1,0,0,0,0,1,4,0,0,0,18-34,No HS diploma,Other,60-79.9%,Bottom 25%,1,0,1,0.0
3399,16804.289763200002,96201.152305,93823.14629240001,96201.152305,0.0,60000.0,60000.0,0.0,140100.0,187800.0,327900.0,76200.0,1500.0,1.0,34,1,1,1,2,14,4,3,1,1,1,1,0,3,4,0,0,1,18-34,College degree+,Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
3400,5546.45290286,11241.4829656,10809.118236,11241.4829656,0.0,0.0,0.0,0.0,918.0,10462.0,11380.0,440.0,918.0,0.0,54,3,1,1,2,13,4,2,1,0,0,0,0,1,1,0,0,0,45-54,College degree+,Black/African-American,Bottom 20%,Bottom 25%,1,0,1,0.0
3401,6024.8831097,151111.472946,0.0,151111.472946,0.0,0.0,0.0,5300.0,12800.0,239524.0,252324.0,2324.0,7500.0,0.0,35,2,2,2,0,13,4,2,1,0,0,0,1,3,5,1,0,0,35-44,College degree+,Black/African-American,80-89.9%,50-74.9%,0,1,1,0.03507344542855437
3402,5592.669735500001,13187.124248600001,0.0,13187.124248600001,0.0,0.0,0.0,0.0,0.0,129284.0,129284.0,2204.0,0.0,0.0,61,4,1,2,0,8,2,2,0,0,0,0,0,2,1,0,0,0,55-64,HS diploma/GED,Black/African-American,Bottom 20%,25-49.9%,0,0,0,0.0
3403,1064.67071401,144193.637274,248609.71944,459819.88977999997,0.0,276400.0,276400.0,0.0,1009000.0,3443950.0,4452950.0,1001750.0,0.0,1.0,34,1,1,1,1,12,4,4,1,1,1,0,0,5,4,0,0,1,18-34,College degree+,Other,60-79.9%,Top 10%,1,0,1,0.0
3404,8314.80824662,74582.915832,0.0,74582.915832,936400.0,0.0,936400.0,0.0,10680.0,2141884.0,2152564.0,1746484.0,0.0,0.0,69,5,1,1,0,8,2,1,0,1,1,1,0,5,3,0,1,1,65-74,HS diploma/GED,White non-Hispanic,40-59.9%,Top 10%,1,0,0,0.0
3405,421.52730097200003,832302.10421,0.0,832302.10421,0.0,5500000.0,5500000.0,0.0,1285000.0,10877900.0,12162900.0,6693300.0,0.0,1.0,71,5,1,1,0,14,4,1,1,1,1,0,0,5,6,0,0,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3406,1992.1602434200001,61611.973948,61611.973948,61611.973948,0.0,0.0,0.0,6000.0,94872.0,126788.0,221660.0,8520.0,1272.0,0.0,65,5,2,2,0,12,4,1,1,0,0,0,1,2,3,1,0,0,65-74,College degree+,White non-Hispanic,40-59.9%,25-49.9%,0,1,1,0.09738366774393482
3407,6435.20969702,108091.18236,108091.18236,108091.18236,0.0,0.0,0.0,48400.0,69400.0,62800.0,132200.0,103000.0,12000.0,0.0,36,2,1,1,2,8,2,1,1,0,0,0,1,2,4,1,0,0,35-44,HS diploma/GED,White non-Hispanic,60-79.9%,25-49.9%,1,0,1,0.4477701043069615
3408,11179.11388162,168788.70491,35670.0901804,223266.66082200003,760400.0,3560.0,789360.0,0.0,0.0,2758540.0,2758540.0,1040540.0,0.0,1.0,74,5,1,1,1,10,3,1,1,1,1,0,0,5,5,0,1,1,65-74,Some college,White non-Hispanic,80-89.9%,Top 10%,1,0,1,0.0
3409,15468.1360632,116522.29458599999,0.0,29184.619238000003,0.0,0.0,0.0,0.0,0.0,348800.0,348800.0,127300.0,0.0,0.0,71,5,1,2,0,8,2,1,0,0,1,1,0,3,4,0,0,0,65-74,HS diploma/GED,White non-Hispanic,60-79.9%,50-74.9%,0,0,0,0.0
3410,538.8475551019999,2442860.72146,0.0,2442860.72146,0.0,0.0,526000.0,0.0,0.0,63196720.0,63196720.0,36255120.0,0.0,0.0,67,5,2,2,0,14,4,1,0,1,1,0,0,5,6,0,0,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,0,1,0,0.0
3411,576.1141142,226018.662328,150246.74349,329353.83267,330000.0,1019000.0,1349000.0,0.0,222200.0,2828200.0,3050400.0,1641500.0,30000.0,1.0,61,4,1,1,2,12,4,1,1,1,1,0,0,5,5,0,1,1,55-64,College degree+,White non-Hispanic,80-89.9%,Top 10%,1,0,1,0.0
3412,4463.5675323000005,114144.28857799999,108091.18236,67448.8977954,0.0,7000.0,7000.0,0.0,350800.0,296748.0,647548.0,42148.0,0.0,1.0,33,1,1,1,2,10,3,4,1,1,1,0,0,3,4,0,0,1,18-34,Some college,Other,60-79.9%,50-74.9%,1,0,1,0.0
3413,9689.38871046,518837.67535,140518.53707,140518.53707,45000.0,0.0,45000.0,75000.0,183900.0,340740.0,524640.0,164400.0,500.0,0.0,37,2,1,1,2,13,4,1,1,1,1,1,1,3,6,1,1,1,35-44,College degree+,White non-Hispanic,Top 10%,50-74.9%,1,0,1,0.14455388180784318
3414,8221.167952400001,17294.589178,0.0,27022.795590999995,0.0,0.0,0.0,0.0,45000.0,33144.0,78144.0,318.0,0.0,0.0,61,4,1,1,0,8,2,1,0,0,0,0,0,2,1,0,0,0,55-64,HS diploma/GED,White non-Hispanic,Bottom 20%,25-49.9%,1,0,0,0.0
3415,1073.9283728,43452.6553108,43452.6553108,43452.6553108,25000.0,30000.0,55000.0,20000.0,30000.0,41000.0,71000.0,57000.0,0.0,1.0,43,2,2,2,0,13,4,4,1,1,1,0,1,2,2,1,1,1,35-44,College degree+,Other,20-39.9%,25-49.9%,0,1,1,0.46027106645031823
3416,8124.60187506,258986.472946,248609.71944,302655.31062,0.0,180000.0,180000.0,0.0,394000.0,598200.0,992200.0,636000.0,0.0,1.0,35,2,2,2,0,12,4,4,1,1,1,0,0,3,6,0,0,1,35-44,College degree+,Other,Top 10%,50-74.9%,0,1,1,0.0
3417,4112.0072092,22482.9659322,0.0,39777.5551102,0.0,0.0,0.0,0.0,4666.0,53335.0,58001.0,1.0,670.0,0.0,56,4,2,2,3,5,1,1,0,0,0,0,0,2,1,0,0,0,55-64,No HS diploma,White non-Hispanic,Bottom 20%,25-49.9%,0,1,0,0.0
3418,1180.8881000000001,1145766.5331,1080911.8236,1145766.5331,2400000.0,0.0,2400000.0,0.0,719102.0,7188898.0,7908000.0,5981600.0,0.0,0.0,63,4,1,1,0,12,4,1,1,1,0,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3420,8750.20075718,31130.2605208,0.0,31130.2605208,41000.0,0.0,41000.0,0.0,10000.0,548900.0,558900.0,347900.0,0.0,0.0,67,5,2,2,1,9,3,1,0,1,1,1,0,3,2,0,1,1,65-74,Some college,White non-Hispanic,20-39.9%,50-74.9%,0,1,0,0.0
3421,8042.5146370600005,139437.62525,139437.62525,139437.62525,0.0,654000.0,654000.0,0.0,206600.0,806998.0,1013598.0,682358.0,0.0,1.0,56,4,1,1,0,12,4,1,1,1,1,1,0,3,4,0,0,1,55-64,College degree+,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
3422,20648.4469226,10809.118236,0.0,10809.118236,0.0,0.0,0.0,0.0,200.0,570.0,770.0,770.0,0.0,0.0,59,4,1,2,0,7,1,2,0,0,0,0,0,1,1,0,0,0,55-64,No HS diploma,Black/African-American,Bottom 20%,Bottom 25%,0,0,0,0.0
3423,8590.17336112,194218.236472,159974.9499,162871.793588,370000.0,1200.0,1186200.0,0.0,0.0,2468640.0,2468640.0,1950200.0,0.0,1.0,59,4,1,1,0,12,4,1,1,1,1,0,0,5,5,0,1,1,55-64,College degree+,White non-Hispanic,80-89.9%,Top 10%,1,0,1,0.0
3424,2347.11556548,58671.8937876,0.0,58671.8937876,12800.0,0.0,12800.0,0.0,40200.0,1288820.0,1329020.0,325300.0,0.0,0.0,85,6,2,2,0,12,4,1,0,1,1,1,0,4,3,0,1,1,75+,College degree+,White non-Hispanic,40-59.9%,75-89.9%,0,1,0,0.0
3425,1489.5489203000002,67665.0801602,67448.8977954,67665.0801602,0.0,17848.0,17848.0,15000.0,54886.0,39082.0,93968.0,19168.0,0.0,1.0,50,3,1,1,0,8,2,2,1,1,1,1,1,2,3,1,0,1,45-54,HS diploma/GED,Black/African-American,40-59.9%,25-49.9%,1,0,1,0.221680074338002
3426,2368.9273935,21618.236473,21618.236473,43236.472946,0.0,0.0,0.0,0.0,0.0,4620.0,4620.0,4620.0,0.0,0.0,35,2,1,1,0,7,1,3,1,0,0,0,0,1,1,0,0,0,35-44,No HS diploma,Hispanic,Bottom 20%,Bottom 25%,1,0,1,0.0
3427,1947.79433012,381561.87375,0.0,216182.36472999997,0.0,0.0,0.0,0.0,0.0,4647800.0,4647800.0,2925200.0,0.0,0.0,88,6,1,1,0,14,4,1,0,0,0,0,0,5,6,0,0,0,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
3428,8174.3485082,64206.1623244,64638.527053800004,64206.1623244,0.0,0.0,1400.0,0.0,9840.0,25556.0,35396.0,13396.0,0.0,0.0,49,3,2,2,2,13,4,1,1,0,1,0,0,1,2,0,0,0,45-54,College degree+,White non-Hispanic,20-39.9%,Bottom 25%,0,1,1,0.0
3429,3465.60941696,18375.501001999997,7220.49098194,18375.501001999997,0.0,0.0,0.0,0.0,0.0,16370.0,16370.0,16370.0,0.0,0.0,19,1,2,2,0,9,3,1,1,0,0,0,0,1,1,0,0,0,18-34,Some college,White non-Hispanic,Bottom 20%,Bottom 25%,0,1,1,0.0
3430,4756.37607294,18375.501002,0.0,18375.501002,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0,0.0,0.0,76,6,1,2,0,9,3,1,0,0,0,0,0,1,1,0,0,0,75+,Some college,White non-Hispanic,Bottom 20%,Bottom 25%,0,0,0,0.0
3431,5021.8866705,230472.019038,0.0,230472.019038,323740.0,0.0,717140.0,0.0,35400.0,3403400.0,3438800.0,2590600.0,0.0,1.0,75,6,1,1,0,13,4,1,1,1,1,0,0,5,4,0,1,1,75+,College degree+,White non-Hispanic,60-79.9%,Top 10%,1,0,1,0.0
3432,3216.86590948,179647.545092,176188.62725,167325.150302,0.0,44880.0,44880.0,0.0,0.0,1186400.0,1186400.0,352880.0,0.0,0.8,55,4,1,1,1,9,3,3,1,1,1,0,0,4,5,0,0,1,55-64,Some college,Hispanic,80-89.9%,75-89.9%,1,0,1,0.0
3433,2463.77737908,60747.24448879999,0.0,60747.24448879999,279000.0,0.0,279000.0,0.0,292.0,746708.0,747000.0,391000.0,292.0,0.0,68,5,2,2,0,12,4,1,0,1,1,0,0,4,3,0,1,1,65-74,College degree+,White non-Hispanic,40-59.9%,75-89.9%,0,1,0,0.0
3434,2130.907993,20537.324649,19456.412826,20537.324649,0.0,0.0,0.0,1500.0,6380.0,-159.0,6221.0,1.0,0.0,0.0,31,1,1,1,4,8,2,3,1,0,0,0,1,1,1,1,0,0,18-34,HS diploma/GED,Hispanic,Bottom 20%,Bottom 25%,1,0,1,0.07303775080913656
3435,7900.229557299999,342649.0481,333137.024046,342649.0481,344280.0,4158000.0,4502280.0,0.0,123400.0,6514594.0,6637994.0,5358594.0,0.0,1.0,61,4,1,1,2,14,4,1,1,1,1,1,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3436,45.002870829,6331981.46292,2161823.6473,1645147.7955800002,4425000.0,0.0,4425000.0,0.0,0.0,41556000.0,41556000.0,30256800.0,0.0,0.0,63,4,1,1,0,13,4,1,1,1,1,1,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3437,2425.2847178,8604.058116240001,1297.0941884,8604.058116240001,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,0.0,0.0,28,1,2,2,1,7,1,2,1,0,0,0,0,1,1,0,0,0,18-34,No HS diploma,Black/African-American,Bottom 20%,Bottom 25%,0,1,1,0.0
3438,2856.1278430400002,81068.386774,0.0,81068.386774,39000.0,21000.0,60000.0,0.0,0.0,108640.0,108640.0,108640.0,0.0,1.0,27,1,1,2,0,12,4,4,1,1,1,0,0,2,3,0,1,1,18-34,College degree+,Other,40-59.9%,25-49.9%,0,0,1,0.0
3439,11127.200185400001,73502.004008,73502.004008,73502.004008,7500.0,4300.0,11800.0,0.0,2152.0,77008.0,79160.0,45000.0,1774.0,1.0,32,1,1,1,2,8,2,1,1,1,1,1,0,2,3,0,1,1,18-34,HS diploma/GED,White non-Hispanic,40-59.9%,25-49.9%,1,0,1,0.0
3440,5295.21888542,99443.887776,0.0,99443.887776,125000.0,0.0,125000.0,0.0,39400.0,1097200.0,1136600.0,133000.0,0.0,0.0,68,5,1,1,0,12,4,1,0,1,0,0,0,4,4,0,1,1,65-74,College degree+,White non-Hispanic,60-79.9%,75-89.9%,1,0,0,0.0
3441,12648.0249328,70691.6332664,70259.268537,70691.6332664,0.0,50000.0,50000.0,0.0,289000.0,292040.0,581040.0,51800.0,0.0,1.0,33,1,1,1,0,9,3,1,1,1,1,0,0,3,3,0,0,1,18-34,Some college,White non-Hispanic,40-59.9%,50-74.9%,1,0,1,0.0
3442,11288.089608,126034.31863800001,20537.324649,126034.31863800001,0.0,0.0,0.0,0.0,2106.0,767158.0,769264.0,14644.0,2106.0,0.0,81,6,1,1,0,8,2,1,0,0,0,0,0,4,4,0,0,0,75+,HS diploma/GED,White non-Hispanic,60-79.9%,75-89.9%,1,0,0,0.0
3443,14259.234669599999,33292.084168199995,0.0,33292.084168199995,0.0,0.0,0.0,0.0,100000.0,262160.0,362160.0,75560.0,0.0,0.0,89,6,1,1,0,8,2,1,0,0,1,1,0,3,2,0,0,0,75+,HS diploma/GED,White non-Hispanic,20-39.9%,50-74.9%,1,0,0,0.0
3444,2236.43188088,54045.59118199999,54045.59118199999,54045.59118199999,0.0,40000.0,40000.0,0.0,72556.0,215942.0,288498.0,40598.0,1000.0,1.0,48,3,1,1,3,3,1,3,1,1,1,0,0,3,2,0,0,1,45-54,No HS diploma,Hispanic,20-39.9%,50-74.9%,1,0,1,0.0
3445,9308.72606062,36318.6372744,28968.4368734,30697.8957916,3500.0,0.0,3500.0,80000.0,85400.0,-71222.0,14178.0,5378.0,5400.0,0.0,56,4,2,2,0,13,4,1,1,1,0,0,1,1,2,1,1,1,55-64,College degree+,White non-Hispanic,20-39.9%,Bottom 25%,0,1,1,2.2027258180303417
3446,4359.62450408,36534.8196392,36534.8196394,49073.396793399996,0.0,9320.0,9320.0,211000.0,220860.0,-197030.0,23830.0,16790.0,8320.0,1.0,29,1,2,2,0,13,4,2,1,1,1,1,1,1,2,1,0,1,18-34,College degree+,Black/African-American,20-39.9%,Bottom 25%,0,1,1,5.775312485013823
3447,53.6962900708,13675696.3928,12970941.884,13675696.3928,0.0,2598000.0,2598000.0,0.0,4497800.0,178845700.0,183343500.0,128597500.0,0.0,1.0,58,4,1,1,1,14,4,1,1,1,1,0,0,5,6,0,0,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3448,17993.346763,37831.9138278,26158.0661322,37831.9138278,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,0.0,0.0,0.0,64,4,1,1,1,1,1,3,0,0,1,0,0,3,2,0,0,0,55-64,No HS diploma,Hispanic,20-39.9%,50-74.9%,1,0,0,0.0
3449,2852.28209352,125169.58917600001,0.0,125169.58917600001,0.0,0.0,220000.0,0.0,0.0,1014998.0,1014998.0,556478.0,0.0,1.0,76,6,1,1,0,10,3,3,0,1,1,1,0,4,4,0,0,1,75+,Some college,Hispanic,60-79.9%,75-89.9%,1,0,0,0.0
3450,44.3694020936,631252.50502,216182.36472999997,631252.50502,56800.0,602600.0,659400.0,0.0,19600.0,583756560.0,583776160.0,49950800.0,19600.0,1.0,57,4,1,1,0,13,4,1,1,1,1,0,0,5,1,0,1,1,55-64,College degree+,White non-Hispanic,Bottom 20%,Top 10%,1,0,1,0.0
3451,11041.5713036,63557.6152304,63557.6152304,63557.6152304,0.0,0.0,0.0,1000.0,1368.0,37294.0,38662.0,24660.0,368.0,0.0,23,1,1,1,0,11,3,1,1,0,0,0,1,2,3,1,0,0,18-34,Some college,White non-Hispanic,40-59.9%,25-49.9%,1,0,1,0.01573375584302436
3452,522.204175698,0.0,108091.18236,270227.95591,400000.0,0.0,400000.0,0.0,0.0,12127400.0,12127400.0,1263000.0,0.0,0.0,64,4,1,1,0,8,2,1,1,1,0,0,0,5,1,0,1,1,55-64,HS diploma/GED,White non-Hispanic,Bottom 20%,Top 10%,1,0,1,
3453,990.923493144,44749.7494992,43236.472946,44749.7494992,250000.0,0.0,250000.0,0.0,0.0,879400.0,879400.0,865400.0,0.0,0.0,64,4,1,2,1,13,4,4,1,1,1,1,0,4,2,0,1,1,55-64,College degree+,Other,20-39.9%,75-89.9%,0,0,1,0.0
3454,5477.09692944,125169.589178,11890.03006,50586.67334659999,0.0,0.0,0.0,0.0,5400.0,121338.0,126738.0,79498.0,5400.0,0.0,35,2,2,2,7,8,2,3,1,0,1,1,0,2,4,0,0,0,35-44,HS diploma/GED,Hispanic,60-79.9%,25-49.9%,0,1,1,0.0
3455,9703.38388248,250987.725454,138789.07815800002,250987.725454,0.0,345600.0,345600.0,0.0,158460.0,1692480.0,1850940.0,1080920.0,0.0,1.0,61,4,1,1,0,8,2,4,1,1,1,0,0,5,6,0,0,1,55-64,HS diploma/GED,Other,Top 10%,Top 10%,1,0,1,0.0
3456,9047.449458719999,27022.795590999995,22050.601202600003,27022.795590999995,0.0,0.0,0.0,0.0,0.0,8220.0,8220.0,900.0,0.0,0.0,27,1,1,1,1,6,1,1,1,0,1,1,0,1,1,0,0,0,18-34,No HS diploma,White non-Hispanic,Bottom 20%,Bottom 25%,1,0,1,0.0
3457,18292.3785702,68313.6272546,68097.44489,86472.945892,10000.0,0.0,10000.0,97100.0,247900.0,74700.0,322600.0,10100.0,0.0,0.0,39,2,1,1,3,10,3,4,1,1,0,0,1,2,3,1,1,1,35-44,Some college,Other,40-59.9%,25-49.9%,1,0,1,1.4213855112409015
3458,6652.186056279999,53180.8617236,53180.8617234,103551.3527044,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,62,4,1,1,1,8,2,2,1,0,0,0,0,1,2,0,0,0,55-64,HS diploma/GED,Black/African-American,20-39.9%,Bottom 25%,1,0,1,0.0
3459,5332.12034726,106361.723448,91877.50501,106361.723448,0.0,0.0,0.0,0.0,1100.0,36012.0,37112.0,7112.0,0.0,0.0,50,3,2,2,1,8,2,4,1,0,0,0,0,2,4,0,0,0,45-54,HS diploma/GED,Other,60-79.9%,25-49.9%,0,1,1,0.0
3460,10799.495706,120845.941884,118900.3006,120845.941884,0.0,49600.0,49600.0,0.0,218000.0,341400.0,559400.0,231100.0,0.0,1.0,39,2,1,1,0,8,2,1,1,1,1,0,0,3,4,0,0,1,35-44,HS diploma/GED,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
3461,3604.01336278,384804.60922,23780.06012,1080911.8236,1306800.0,0.0,1306800.0,0.0,742400.0,10184400.0,10926800.0,5648400.0,0.0,0.0,67,5,1,1,0,14,4,1,1,1,1,1,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
3462,2117.576191,35021.5430864,35237.7254508,35021.5430864,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,38,2,1,1,3,1,1,3,1,0,0,0,0,1,2,0,0,0,35-44,No HS diploma,Hispanic,20-39.9%,Bottom 25%,1,0,1,0.0
3463,55.7474555918,245150.801604,337244.488978,245150.801604,263000.0,770600.0,1033600.0,0.0,920400.0,140282400.0,141202800.0,3899000.0,0.0,1.0,72,5,1,1,1,12,4,1,1,1,1,0,0,5,5,0,1,1,65-74,College degree+,White non-Hispanic,80-89.9%,Top 10%,1,0,1,0.0
3464,6860.40532938,83230.2104212,45830.6613226,83230.2104212,0.0,0.0,0.0,0.0,700.0,272072.8,272772.8,552.8,700.0,0.0,75,6,1,1,0,12,4,2,1,0,1,1,0,3,4,0,0,0,75+,College degree+,Black/African-American,60-79.9%,50-74.9%,1,0,1,0.0
3465,8690.39209682,57288.32665339999,57288.32665339999,57288.32665339999,0.0,0.0,0.0,4000.0,58826.0,197774.0,256600.0,6900.0,1100.0,0.0,55,4,1,1,0,12,4,2,0,0,1,1,1,3,2,1,0,0,55-64,College degree+,Black/African-American,20-39.9%,50-74.9%,1,0,0,0.06982225234471227
3466,4212.49690308,27022.795590999995,27022.795590999995,38912.825651,0.0,0.0,0.0,0.0,194600.0,155700.0,350300.0,300.0,600.0,0.0,60,4,1,1,4,2,1,3,1,0,0,0,0,2,1,0,0,0,55-64,No HS diploma,Hispanic,Bottom 20%,25-49.9%,1,0,1,0.0
3467,93.1576373902,3134644.2886,756638.27655,3134644.2886,520000.0,0.0,520000.0,0.0,1700000.0,49867800.0,51567800.0,8710000.0,0.0,0.0,73,5,1,1,0,13,4,1,0,1,0,0,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
3468,7013.986171480001,118900.3006,107010.27053999998,118900.3006,0.0,150000.0,150000.0,0.0,87720.0,369878.0,457598.0,157398.0,10000.0,1.0,63,4,1,1,0,8,2,4,1,1,1,0,0,3,4,0,0,1,55-64,HS diploma/GED,Other,60-79.9%,50-74.9%,1,0,1,0.0
3469,8515.54969484,425230.71142199996,270227.95591,425230.71142199996,34140.0,31080.0,65220.0,24000.0,435712.0,575008.0,1010720.0,134720.0,10500.0,1.0,40,2,1,1,3,13,4,1,1,1,1,1,1,3,6,1,1,1,35-44,College degree+,White non-Hispanic,Top 10%,50-74.9%,1,0,1,0.05643994978571137
3470,8638.08064416,59450.150301,59450.150301,59450.150301,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,26,1,1,1,4,4,1,4,1,0,0,0,0,1,3,0,0,0,18-34,No HS diploma,Other,40-59.9%,Bottom 25%,1,0,1,0.0
3471,44.7530047578,17050303.1064,0.0,7391275.050120001,0.0,0.0,0.0,0.0,0.0,42228980.0,42228980.0,5854580.0,0.0,0.0,52,3,1,1,2,13,4,1,1,0,0,0,0,5,6,0,0,0,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
